Model,FPR,TPR,Threshold
Logistic Regression,0.13041034288926362,0.8338586222422333,0.5380736102813044
Logistic Regression,0.13041034288926362,0.8361098604232328,0.5278258742153549
Logistic Regression,0.13209668353007306,0.8361098604232328,0.5249477275410689
Logistic Regression,0.13209668353007306,0.8392615938766321,0.5191175392153399
Logistic Regression,0.13265879707700956,0.8392615938766321,0.5188855206158229
Logistic Regression,0.13265879707700956,0.8433138226024314,0.5158122179682756
Logistic Regression,0.13322091062394603,0.8433138226024314,0.5155559797914908
Logistic Regression,0.13322091062394603,0.8437640702386312,0.5149790907142702
Logistic Regression,0.13378302417088253,0.8437640702386312,0.514959460257862
Logistic Regression,0.13378302417088253,0.8442143178748311,0.5142493729915352
Logistic Regression,0.134345137717819,0.8442143178748311,0.5142195751979786
Logistic Regression,0.134345137717819,0.845114813147231,0.5125828468562058
Logistic Regression,0.13771781899943789,0.845114813147231,0.5101079841218062
Logistic Regression,0.13771781899943789,0.8455650607834309,0.5093792233226421
Logistic Regression,0.13827993254637436,0.8455650607834309,0.5085052549731806
Logistic Regression,0.13827993254637436,0.8469158036920306,0.5075595077015899
Logistic Regression,0.13884204609331086,0.8469158036920306,0.5073644189404785
Logistic Regression,0.13884204609331086,0.8478162989644304,0.5058879950691969
Logistic Regression,0.1405283867341203,0.8478162989644304,0.5043106880698253
Logistic Regression,0.1405283867341203,0.8482665466006304,0.5041439023214893
Logistic Regression,0.14109050028105677,0.8482665466006304,0.5034948820584698
Logistic Regression,0.14109050028105677,0.8505177847816299,0.5001164439552057
Logistic Regression,0.14165261382799327,0.8505177847816299,0.4992710591121512
Logistic Regression,0.14165261382799327,0.8514182800540298,0.49720822802323966
Logistic Regression,0.14221472737492974,0.8514182800540298,0.4971601810255631
Logistic Regression,0.14221472737492974,0.8518685276902296,0.49635872782284074
Logistic Regression,0.1433389544688027,0.8518685276902296,0.49380223553279046
Logistic Regression,0.1433389544688027,0.8523187753264295,0.49241724018672695
Logistic Regression,0.14390106801573918,0.8523187753264295,0.49091937553491777
Logistic Regression,0.14390106801573918,0.8527690229626295,0.4902247462806587
Logistic Regression,0.14558740865654862,0.8527690229626295,0.4896189451342929
Logistic Regression,0.14558740865654862,0.8536695182350292,0.4893170731177773
Logistic Regression,0.1467116357504216,0.8536695182350292,0.4881667802534741
Logistic Regression,0.1467116357504216,0.8559207564160288,0.48516227548588037
Logistic Regression,0.14727374929735806,0.8559207564160288,0.48461099127269786
Logistic Regression,0.14727374929735806,0.8568212516884286,0.4839480057606843
Logistic Regression,0.14839797639123103,0.8568212516884286,0.4835070209644322
Logistic Regression,0.14839797639123103,0.8581719945970284,0.48296776774571487
Logistic Regression,0.14952220348510398,0.8581719945970284,0.4813196375489745
Logistic Regression,0.14952220348510398,0.8590724898694282,0.4801412924299717
Logistic Regression,0.15008431703204048,0.8590724898694282,0.4800416027729684
Logistic Regression,0.15008431703204048,0.8595227375056281,0.47964006852939645
Logistic Regression,0.15064643057897695,0.8595227375056281,0.47808509345880273
Logistic Regression,0.15064643057897695,0.8608734804142278,0.4769887575611821
Logistic Regression,0.15120854412591345,0.8608734804142278,0.4765758472436316
Logistic Regression,0.15120854412591345,0.8613237280504278,0.47600969700701573
Logistic Regression,0.1528948847667229,0.8613237280504278,0.4747932962376507
Logistic Regression,0.1528948847667229,0.8617739756866276,0.47436018659390733
Logistic Regression,0.15345699831365936,0.8617739756866276,0.47343014346024037
Logistic Regression,0.15345699831365936,0.8622242233228276,0.47307975459412444
Logistic Regression,0.15401911186059583,0.8622242233228276,0.47279330731406677
Logistic Regression,0.15401911186059583,0.8631247185952273,0.47173900703177946
Logistic Regression,0.1551433389544688,0.8631247185952273,0.47080132270617275
Logistic Regression,0.1551433389544688,0.8635749662314273,0.4707750248377765
Logistic Regression,0.15682967959527824,0.8635749662314273,0.4696654113226356
Logistic Regression,0.15682967959527824,0.8644754615038271,0.4685561457260607
Logistic Regression,0.15851602023608768,0.8644754615038271,0.4667240270165124
Logistic Regression,0.15851602023608768,0.8653759567762269,0.46518878093606364
Logistic Regression,0.15907813378302418,0.8653759567762269,0.46393181287308194
Logistic Regression,0.15907813378302418,0.8658262044124269,0.4637494857800399
Logistic Regression,0.15964024732996066,0.8658262044124269,0.4625254536956334
Logistic Regression,0.15964024732996066,0.8662764520486268,0.4623040384405106
Logistic Regression,0.16020236087689713,0.8662764520486268,0.4606330789077195
Logistic Regression,0.16020236087689713,0.8671769473210266,0.45778770186853684
Logistic Regression,0.16076447442383363,0.8671769473210266,0.4575056524116989
Logistic Regression,0.16076447442383363,0.8712291760468257,0.4493892928641436
Logistic Regression,0.16188870151770657,0.8712291760468257,0.44826323086646647
Logistic Regression,0.16188870151770657,0.8716794236830256,0.44806385216914085
Logistic Regression,0.163575042158516,0.8716794236830256,0.4453925757169114
Logistic Regression,0.163575042158516,0.8721296713192256,0.4441323910461527
Logistic Regression,0.16469926925238898,0.8721296713192256,0.4439114192573084
Logistic Regression,0.16469926925238898,0.8730301665916254,0.44262000727525935
Logistic Regression,0.16526138279932545,0.8730301665916254,0.4424410155884911
Logistic Regression,0.16526138279932545,0.8739306618640252,0.4420472619212402
Logistic Regression,0.16638560989319842,0.8739306618640252,0.44155581197416593
Logistic Regression,0.16638560989319842,0.8743809095002252,0.4413106969704851
Logistic Regression,0.1675098369870714,0.8743809095002252,0.44115910751386744
Logistic Regression,0.1675098369870714,0.8766321476812247,0.4392370032686044
Logistic Regression,0.16863406408094436,0.8766321476812247,0.4381660741784528
Logistic Regression,0.16863406408094436,0.8775326429536245,0.4375277465165277
Logistic Regression,0.17088251826869028,0.8775326429536245,0.4357009322186274
Logistic Regression,0.17088251826869028,0.8779828905898244,0.4356235159229143
Logistic Regression,0.17256885890949972,0.8779828905898244,0.4337890943974632
Logistic Regression,0.17256885890949972,0.879783881134624,0.4303453566903877
Logistic Regression,0.1731309724564362,0.879783881134624,0.4303220258519482
Logistic Regression,0.1731309724564362,0.880234128770824,0.43013411774397453
Logistic Regression,0.17425519955030916,0.880234128770824,0.4295429573510432
Logistic Regression,0.17425519955030916,0.8806843764070239,0.4282533164352379
Logistic Regression,0.17481731309724563,0.8806843764070239,0.42819316919761163
Logistic Regression,0.17481731309724563,0.8815848716794237,0.428021014472178
Logistic Regression,0.17537942664418213,0.8815848716794237,0.42792825170236864
Logistic Regression,0.17537942664418213,0.8824853669518236,0.4264577376011235
Logistic Regression,0.17706576728499157,0.8824853669518236,0.4261338966821641
Logistic Regression,0.17706576728499157,0.8838361098604233,0.4244472032973715
Logistic Regression,0.17818999437886454,0.8838361098604233,0.4239084916820198
Logistic Regression,0.17818999437886454,0.884736605132823,0.4227712181485273
Logistic Regression,0.178752107925801,0.884736605132823,0.42232111625561514
Logistic Regression,0.178752107925801,0.8860873480414228,0.4206450502091749
Logistic Regression,0.17931422147273748,0.8860873480414228,0.4197793601725811
Logistic Regression,0.17931422147273748,0.8865375956776227,0.419741624859631
Logistic Regression,0.18156267566048342,0.8865375956776227,0.4173624596719596
Logistic Regression,0.18156267566048342,0.8869878433138226,0.416422068994521
Logistic Regression,0.18381112984822934,0.8869878433138226,0.41479534291148695
Logistic Regression,0.18381112984822934,0.8874380909500225,0.4143447870210138
Logistic Regression,0.18437324339516584,0.8874380909500225,0.41417069171438375
Logistic Regression,0.18437324339516584,0.8883385862224223,0.41365463800257607
Logistic Regression,0.1849353569421023,0.8883385862224223,0.4136049523100906
Logistic Regression,0.1849353569421023,0.8887888338586223,0.41322171707955174
Logistic Regression,0.18549747048903878,0.8887888338586223,0.41197429534212754
Logistic Regression,0.18549747048903878,0.8905898244034219,0.4101819183007114
Logistic Regression,0.18718381112984822,0.8905898244034219,0.40910591057977197
Logistic Regression,0.18718381112984822,0.8914903196758217,0.4075270984514474
Logistic Regression,0.1883080382237212,0.8914903196758217,0.40621718637577997
Logistic Regression,0.1883080382237212,0.8928410625844214,0.40487223022213165
Logistic Regression,0.1944912872400225,0.8928410625844214,0.3956334637917987
Logistic Regression,0.1944912872400225,0.8941918054930211,0.3950080934979378
Logistic Regression,0.19505340078695896,0.8941918054930211,0.39483481919388663
Logistic Regression,0.19505340078695896,0.895092300765421,0.39416104037524075
Logistic Regression,0.19561551433389546,0.895092300765421,0.39390332883677304
Logistic Regression,0.19561551433389546,0.8955425484016208,0.3938248280418259
Logistic Regression,0.1967397414277684,0.8955425484016208,0.39368742090296827
Logistic Regression,0.1967397414277684,0.8964430436740207,0.39331690909646727
Logistic Regression,0.1973018549747049,0.8964430436740207,0.3930170650098265
Logistic Regression,0.1973018549747049,0.8968932913102207,0.39243779185450495
Logistic Regression,0.19786396852164137,0.8968932913102207,0.39234718764719356
Logistic Regression,0.19786396852164137,0.8973435389464205,0.39158447011215153
Logistic Regression,0.19842608206857784,0.8973435389464205,0.39096807137594214
Logistic Regression,0.19842608206857784,0.8982440342188204,0.39007585123594757
Logistic Regression,0.1995503091624508,0.8982440342188204,0.3885314754561485
Logistic Regression,0.1995503091624508,0.8986942818550203,0.388437854195186
Logistic Regression,0.20067453625632378,0.8986942818550203,0.38779265884113395
Logistic Regression,0.20067453625632378,0.8995947771274201,0.3837406085578455
Logistic Regression,0.2034851039910062,0.8995947771274201,0.38121274889756807
Logistic Regression,0.2034851039910062,0.90004502476362,0.3801283831566639
Logistic Regression,0.20404721753794267,0.90004502476362,0.378262137470452
Logistic Regression,0.20404721753794267,0.9004952723998199,0.3781885666074168
Logistic Regression,0.2057335581787521,0.9004952723998199,0.3778015695483516
Logistic Regression,0.2057335581787521,0.9018460153084197,0.377253050134298
Logistic Regression,0.209106239460371,0.9018460153084197,0.3744901094129568
Logistic Regression,0.209106239460371,0.9027465105808195,0.3729119043308523
Logistic Regression,0.2096683530073075,0.9027465105808195,0.3726765585010029
Logistic Regression,0.2096683530073075,0.9036470058532192,0.37253597964915103
Logistic Regression,0.21023046655424396,0.9036470058532192,0.3715335996932337
Logistic Regression,0.21023046655424396,0.9045475011256191,0.3709773880476086
Logistic Regression,0.21360314783586284,0.9045475011256191,0.36956635213344574
Logistic Regression,0.21360314783586284,0.9054479963980189,0.36897908405379365
Logistic Regression,0.21416526138279932,0.9054479963980189,0.36774810108984285
Logistic Regression,0.21416526138279932,0.9058982440342188,0.3673350997113716
Logistic Regression,0.21528948847667229,0.9058982440342188,0.36651549707051234
Logistic Regression,0.21528948847667229,0.9063484916704188,0.3657368831343582
Logistic Regression,0.21585160202360876,0.9063484916704188,0.36521309722303585
Logistic Regression,0.21585160202360876,0.9076992345790185,0.36094866832114914
Logistic Regression,0.21866216975829117,0.9076992345790185,0.35888790298498496
Logistic Regression,0.21866216975829117,0.9090499774876182,0.35718230138671214
Logistic Regression,0.21922428330522767,0.9090499774876182,0.35693278390984395
Logistic Regression,0.21922428330522767,0.9099504727600181,0.35454511218834756
Logistic Regression,0.21978639685216414,0.9099504727600181,0.35450998403261735
Logistic Regression,0.21978639685216414,0.9104007203962179,0.35362577648361454
Logistic Regression,0.22315907813378302,0.9104007203962179,0.3509166531090704
Logistic Regression,0.22315907813378302,0.9108509680324178,0.35087145608389986
Logistic Regression,0.22484541877459246,0.9108509680324178,0.35054339650853755
Logistic Regression,0.22484541877459246,0.9113012156686178,0.34985555383330585
Logistic Regression,0.22878021360314785,0.9113012156686178,0.3463386218924837
Logistic Regression,0.22878021360314785,0.9117514633048176,0.3462914459717653
Logistic Regression,0.2304665542439573,0.9117514633048176,0.3451575028990447
Logistic Regression,0.2304665542439573,0.9126519585772175,0.344373953259869
Logistic Regression,0.2388982574480045,0.9126519585772175,0.33979523978687926
Logistic Regression,0.2388982574480045,0.9131022062134174,0.3397568493961372
Logistic Regression,0.24002248454187747,0.9131022062134174,0.33888977055308506
Logistic Regression,0.24002248454187747,0.9140027014858172,0.33851416729141576
Logistic Regression,0.24339516582349635,0.9140027014858172,0.3368173053051973
Logistic Regression,0.24339516582349635,0.9153534443944169,0.3360206967161372
Logistic Regression,0.24901630129286115,0.9153534443944169,0.3316689958437578
Logistic Regression,0.24901630129286115,0.9158036920306168,0.33117066297247877
Logistic Regression,0.25519955030916247,0.9158036920306168,0.3268816732612608
Logistic Regression,0.25519955030916247,0.9176046825754165,0.32602152739216567
Logistic Regression,0.2563237774030354,0.9176046825754165,0.325296374506257
Logistic Regression,0.2563237774030354,0.9185051778478163,0.3250547746104789
Logistic Regression,0.2625070264193367,0.9185051778478163,0.3222154174317899
Logistic Regression,0.2625070264193367,0.919855920756416,0.32112376684212035
Logistic Regression,0.2641933670601461,0.919855920756416,0.3200941791613819
Logistic Regression,0.2641933670601461,0.9203061683926159,0.3199108393319516
Logistic Regression,0.26475548060708265,0.9203061683926159,0.31985748047013335
Logistic Regression,0.26475548060708265,0.9216569113012156,0.3186298121755404
Logistic Regression,0.2653175941540191,0.9216569113012156,0.31857731425483465
Logistic Regression,0.2653175941540191,0.9221071589374156,0.31850988189276597
Logistic Regression,0.26756604834176506,0.9221071589374156,0.3180863561896785
Logistic Regression,0.26756604834176506,0.9225574065736155,0.3175464764548552
Logistic Regression,0.2692523889825745,0.9225574065736155,0.3155193114467945
Logistic Regression,0.2692523889825745,0.9230076542098155,0.31536866962889504
Logistic Regression,0.2715008431703204,0.9230076542098155,0.3134062476740783
Logistic Regression,0.2715008431703204,0.9234579018460153,0.31333342665340536
Logistic Regression,0.2748735244519393,0.9234579018460153,0.3117008231029241
Logistic Regression,0.2748735244519393,0.9239081494822152,0.3115636790100037
Logistic Regression,0.27543563799887577,0.9239081494822152,0.31093120090195525
Logistic Regression,0.27543563799887577,0.924808644754615,0.3107035119805397
Logistic Regression,0.2765598650927487,0.924808644754615,0.31041199962914306
Logistic Regression,0.2765598650927487,0.9252588923908149,0.3096330311284925
Logistic Regression,0.2793704328274311,0.9252588923908149,0.3086686577971313
Logistic Regression,0.2793704328274311,0.9257091400270149,0.30851946503485955
Logistic Regression,0.28330522765598654,0.9257091400270149,0.3070987060911703
Logistic Regression,0.28330522765598654,0.9266096352994146,0.306529987001723
Logistic Regression,0.28499156829679595,0.9266096352994146,0.3054131131244518
Logistic Regression,0.28499156829679595,0.9270598829356146,0.3052691679497434
Logistic Regression,0.2922990444069702,0.9270598829356146,0.3019435180816366
Logistic Regression,0.2922990444069702,0.9275101305718145,0.30050733955481623
Logistic Regression,0.2934232715008432,0.9275101305718145,0.30015124642806157
Logistic Regression,0.2934232715008432,0.9284106258442143,0.2996796383999489
Logistic Regression,0.2996065205171445,0.9284106258442143,0.2964799457420856
Logistic Regression,0.2996065205171445,0.9293111211166142,0.29430671097379196
Logistic Regression,0.3069139966273187,0.9293111211166142,0.2904854463034766
Logistic Regression,0.3069139966273187,0.929761368752814,0.2901977875590933
Logistic Regression,0.30803822372119166,0.929761368752814,0.2899093905928449
Logistic Regression,0.30803822372119166,0.930211616389014,0.289798386308864
Logistic Regression,0.3108487914558741,0.930211616389014,0.2879040894938884
Logistic Regression,0.3108487914558741,0.9306618640252139,0.28785973290992745
Logistic Regression,0.31197301854974707,0.9306618640252139,0.2876403550015994
Logistic Regression,0.31197301854974707,0.9329131022062134,0.28663185389695456
Logistic Regression,0.31253513209668354,0.9329131022062134,0.28616650558116624
Logistic Regression,0.31253513209668354,0.9333633498424133,0.28537481772547496
Logistic Regression,0.31422147273749296,0.9333633498424133,0.2848647909215397
Logistic Regression,0.31422147273749296,0.9338135974786133,0.2847959789789953
Logistic Regression,0.3164699269252389,0.9338135974786133,0.2841769364796147
Logistic Regression,0.3164699269252389,0.935164340387213,0.2828870447063837
Logistic Regression,0.31759415401911184,0.935164340387213,0.28269711309876905
Logistic Regression,0.31759415401911184,0.9356145880234129,0.282498823647424
Logistic Regression,0.31871838111298484,0.9356145880234129,0.2815285264501743
Logistic Regression,0.31871838111298484,0.9360648356596127,0.28144367620605887
Logistic Regression,0.3198426082068578,0.9360648356596127,0.2803943698298895
Logistic Regression,0.3198426082068578,0.9365150832958127,0.2802754277976694
Logistic Regression,0.3226531759415402,0.9365150832958127,0.2797886211612869
Logistic Regression,0.3226531759415402,0.9374155785682126,0.2792494809540941
Logistic Regression,0.32321528948847666,0.9374155785682126,0.27868403553405324
Logistic Regression,0.32321528948847666,0.9383160738406123,0.27837514476228975
Logistic Regression,0.32377740303541314,0.9383160738406123,0.2779525427074381
Logistic Regression,0.32377740303541314,0.9387663214768123,0.2777929319832007
Logistic Regression,0.3260258572231591,0.9387663214768123,0.27661985305137093
Logistic Regression,0.3260258572231591,0.9392165691130122,0.27642380238697184
Logistic Regression,0.3288364249578415,0.9392165691130122,0.2752038524161128
Logistic Regression,0.3288364249578415,0.939666816749212,0.27471221378639565
Logistic Regression,0.33277121978639684,0.939666816749212,0.2730803626509417
Logistic Regression,0.33277121978639684,0.940117064385412,0.27188817203241755
Logistic Regression,0.3350196739741428,0.940117064385412,0.2716385950149999
Logistic Regression,0.3350196739741428,0.9405673120216119,0.27120151535546483
Logistic Regression,0.33558178752107926,0.9405673120216119,0.26991816731173457
Logistic Regression,0.33558178752107926,0.9410175596578118,0.2694602162260923
Logistic Regression,0.33839235525576167,0.9410175596578118,0.26814277477053416
Logistic Regression,0.33839235525576167,0.9414678072940117,0.26807916457209047
Logistic Regression,0.3395165823496346,0.9414678072940117,0.26800596773877444
Logistic Regression,0.3395165823496346,0.9419180549302116,0.2676299508735424
Logistic Regression,0.3400786958965711,0.9419180549302116,0.2674670828844897
Logistic Regression,0.3400786958965711,0.9423683025664116,0.26728816231344305
Logistic Regression,0.3440134907251265,0.9423683025664116,0.266740837858745
Logistic Regression,0.3440134907251265,0.9428185502026114,0.26648983424346684
Logistic Regression,0.34457560427206296,0.9428185502026114,0.2656065995819849
Logistic Regression,0.34457560427206296,0.9437190454750113,0.26550686772613646
Logistic Regression,0.3490725126475548,0.9437190454750113,0.26306745444431523
Logistic Regression,0.3490725126475548,0.945069788383611,0.26229476943200075
Logistic Regression,0.3524451939291737,0.945069788383611,0.2595447209032618
Logistic Regression,0.3524451939291737,0.9455200360198109,0.25926071735010314
Logistic Regression,0.3546936481169196,0.9455200360198109,0.2584983947373177
Logistic Regression,0.3546936481169196,0.9459702836560108,0.25781252514202885
Logistic Regression,0.35694210230466555,0.9459702836560108,0.2567656327262585
Logistic Regression,0.35694210230466555,0.9468707789284107,0.25625243775592466
Logistic Regression,0.35975267003934797,0.9468707789284107,0.25522721742192
Logistic Regression,0.35975267003934797,0.9473210265646106,0.25478682574877565
Logistic Regression,0.3614390106801574,0.9473210265646106,0.2540309993487812
Logistic Regression,0.3614390106801574,0.9477712742008104,0.2538239664028816
Logistic Regression,0.3625632377740304,0.9477712742008104,0.25336068534419853
Logistic Regression,0.3625632377740304,0.9482215218370104,0.2529955680676794
Logistic Regression,0.3636874648679033,0.9482215218370104,0.2519023946067246
Logistic Regression,0.3636874648679033,0.9486717694732103,0.2516831721934684
Logistic Regression,0.36649803260258573,0.9486717694732103,0.250396946005963
Logistic Regression,0.36649803260258573,0.9491220171094101,0.24956603095660163
Logistic Regression,0.37436762225969644,0.9491220171094101,0.24479723218183905
Logistic Regression,0.37436762225969644,0.95002251238181,0.24452830696170919
Logistic Regression,0.3749297358066329,0.95002251238181,0.24375218694871797
Logistic Regression,0.3749297358066329,0.95047276001801,0.24284674461471986
Logistic Regression,0.3788645306351883,0.95047276001801,0.24020926567833933
Logistic Regression,0.3788645306351883,0.9509230076542098,0.23951928177693546
Logistic Regression,0.38055087127599774,0.9509230076542098,0.23889740444303695
Logistic Regression,0.38055087127599774,0.9513732552904097,0.23869282136617484
Logistic Regression,0.3839235525576166,0.9513732552904097,0.23598665846914768
Logistic Regression,0.3839235525576166,0.9518235029266097,0.23569952168201833
Logistic Regression,0.3872962338392355,0.9518235029266097,0.23387939965222154
Logistic Regression,0.3872962338392355,0.9522737505628095,0.23366390792966873
Logistic Regression,0.3884204609331085,0.9522737505628095,0.23289504950332726
Logistic Regression,0.3884204609331085,0.9527239981990094,0.23242689587516727
Logistic Regression,0.3912310286677909,0.9527239981990094,0.23166564068426465
Logistic Regression,0.3912310286677909,0.9540747411076091,0.2308391810625786
Logistic Regression,0.39291736930860033,0.9540747411076091,0.2292095183607451
Logistic Regression,0.39291736930860033,0.954975236380009,0.228843121481546
Logistic Regression,0.3940415964024733,0.954975236380009,0.22826650240900523
Logistic Regression,0.3940415964024733,0.955425484016209,0.22799619290759934
Logistic Regression,0.3979763912310287,0.955425484016209,0.2271752366177814
Logistic Regression,0.3979763912310287,0.9558757316524088,0.2271290114253107
Logistic Regression,0.40022484541877457,0.9558757316524088,0.22585960578399353
Logistic Regression,0.40022484541877457,0.9563259792886087,0.22553335222786186
Logistic Regression,0.40191118605958404,0.9563259792886087,0.2250826373759141
Logistic Regression,0.40191118605958404,0.9567762269248087,0.22480217578816933
Logistic Regression,0.40415964024733,0.9567762269248087,0.2245113870503548
Logistic Regression,0.40415964024733,0.9572264745610085,0.22411128471715297
Logistic Regression,0.40640809443507586,0.9572264745610085,0.22321222011826386
Logistic Regression,0.40640809443507586,0.9576767221972085,0.22307466336968929
Logistic Regression,0.4086565486228218,0.9576767221972085,0.22188973746353738
Logistic Regression,0.4086565486228218,0.9581269698334084,0.22144909035845942
Logistic Regression,0.41090500281056774,0.9581269698334084,0.2208851833712616
Logistic Regression,0.41090500281056774,0.9585772174696083,0.22032861043298158
Logistic Regression,0.4131534569983137,0.9585772174696083,0.2187365319127454
Logistic Regression,0.4131534569983137,0.9590274651058082,0.21805042814883605
Logistic Regression,0.41371557054525016,0.9590274651058082,0.21785160792126626
Logistic Regression,0.41371557054525016,0.9594777127420081,0.21768351388873725
Logistic Regression,0.41877459246767845,0.9594777127420081,0.21542679029344108
Logistic Regression,0.41877459246767845,0.959927960378208,0.2152989166388334
Logistic Regression,0.42158516020236086,0.959927960378208,0.21467106745320433
Logistic Regression,0.42158516020236086,0.9603782080144079,0.21420462404001597
Logistic Regression,0.42270938729623386,0.9603782080144079,0.21408681828718157
Logistic Regression,0.42270938729623386,0.9612787032868078,0.21379162865784504
Logistic Regression,0.4238336143901068,0.9612787032868078,0.2132473387310623
Logistic Regression,0.4238336143901068,0.9617289509230077,0.2129411207324161
Logistic Regression,0.42608206857785275,0.9617289509230077,0.211440952527135
Logistic Regression,0.42608206857785275,0.9621791985592075,0.2111180316282175
Logistic Regression,0.4266441821247892,0.9621791985592075,0.21103007621247225
Logistic Regression,0.4266441821247892,0.9630796938316074,0.2105083515611427
Logistic Regression,0.42776840921866216,0.9630796938316074,0.20995506614603146
Logistic Regression,0.42776840921866216,0.9635299414678073,0.20858236990515744
Logistic Regression,0.43057897695334457,0.9635299414678073,0.20682665558487234
Logistic Regression,0.43057897695334457,0.9639801891040072,0.20653291166286908
Logistic Regression,0.43114109050028104,0.9639801891040072,0.20638611343359026
Logistic Regression,0.43114109050028104,0.9644304367402071,0.20611525601158684
Logistic Regression,0.433389544688027,0.9644304367402071,0.20552953099155047
Logistic Regression,0.433389544688027,0.9648806843764071,0.20521487432700328
Logistic Regression,0.4362001124227094,0.9648806843764071,0.20390880550314405
Logistic Regression,0.4362001124227094,0.9653309320126069,0.2037694344767221
Logistic Regression,0.44294547498594716,0.9653309320126069,0.20091358187606792
Logistic Regression,0.44294547498594716,0.9657811796488068,0.20072876699622672
Logistic Regression,0.44350758853288363,0.9657811796488068,0.19981915119504426
Logistic Regression,0.44350758853288363,0.9662314272850068,0.1997547176373212
Logistic Regression,0.4457560427206296,0.9662314272850068,0.19823955354350575
Logistic Regression,0.4457560427206296,0.9666816749212067,0.198239550641106
Logistic Regression,0.4502529510961214,0.9666816749212067,0.19591109673609278
Logistic Regression,0.4502529510961214,0.9671319225574065,0.1957054426415149
Logistic Regression,0.4592467678471051,0.9671319225574065,0.1913104599728178
Logistic Regression,0.4592467678471051,0.9675821701936065,0.19125292327922774
Logistic Regression,0.46037099494097805,0.9675821701936065,0.1910665023098922
Logistic Regression,0.46037099494097805,0.9680324178298064,0.19082827733739324
Logistic Regression,0.4609331084879146,0.9680324178298064,0.1903438886719871
Logistic Regression,0.4609331084879146,0.9684826654660063,0.18971389603495634
Logistic Regression,0.4659921304103429,0.9684826654660063,0.18842995566546783
Logistic Regression,0.4659921304103429,0.9689329131022062,0.18822950151375537
Logistic Regression,0.4682405845980888,0.9689329131022062,0.18698652261926393
Logistic Regression,0.4682405845980888,0.9693831607384061,0.18689672126363266
Logistic Regression,0.47329960652051717,0.9693831607384061,0.18566892595391904
Logistic Regression,0.47329960652051717,0.9698334083746061,0.1856571750598259
Logistic Regression,0.47554806070826305,0.9698334083746061,0.18399795922895715
Logistic Regression,0.47554806070826305,0.9702836560108059,0.18357050001695266
Logistic Regression,0.48173130972456435,0.9702836560108059,0.18210888535362652
Logistic Regression,0.48173130972456435,0.9707339036470058,0.18194015729937554
Logistic Regression,0.4957841483979764,0.9707339036470058,0.1773073122685775
Logistic Regression,0.4957841483979764,0.9711841512832058,0.17724677317849202
Logistic Regression,0.4980326025857223,0.9711841512832058,0.17606540155770378
Logistic Regression,0.4980326025857223,0.9716343989194057,0.17585666010890405
Logistic Regression,0.4991568296795953,0.9716343989194057,0.1753119072680092
Logistic Regression,0.4991568296795953,0.9720846465556056,0.17524421574597204
Logistic Regression,0.5002810567734682,0.9720846465556056,0.1749848817692478
Logistic Regression,0.5002810567734682,0.9725348941918055,0.1747891120653079
Logistic Regression,0.5098369870713885,0.9725348941918055,0.17108345891665355
Logistic Regression,0.5098369870713885,0.9729851418280054,0.17098743587337092
Logistic Regression,0.5177065767284992,0.9729851418280054,0.16836061472220398
Logistic Regression,0.5177065767284992,0.9734353894642053,0.16819312673182696
Logistic Regression,0.5182686902754357,0.9734353894642053,0.16791138244120674
Logistic Regression,0.5182686902754357,0.9738856371004052,0.16749874837600012
Logistic Regression,0.5188308038223721,0.9738856371004052,0.16719957071924163
Logistic Regression,0.5188308038223721,0.9743358847366052,0.16689819509891238
Logistic Regression,0.5227655986509275,0.9743358847366052,0.1654721484444943
Logistic Regression,0.5227655986509275,0.9747861323728051,0.16543805277757884
Logistic Regression,0.524451939291737,0.9747861323728051,0.16486901352478
Logistic Regression,0.524451939291737,0.9752363800090049,0.16463140274035265
Logistic Regression,0.5295109612141653,0.9752363800090049,0.16247581814892376
Logistic Regression,0.5295109612141653,0.9756866276452049,0.16221339789472608
Logistic Regression,0.5401911186059584,0.9756866276452049,0.1574954779272663
Logistic Regression,0.5401911186059584,0.9761368752814048,0.1573166491366818
Logistic Regression,0.5407532321528948,0.9761368752814048,0.15707003249164653
Logistic Regression,0.5407532321528948,0.9765871229176046,0.15678825873595642
Logistic Regression,0.5418774592467679,0.9765871229176046,0.15625409883208338
Logistic Regression,0.5418774592467679,0.9770373705538046,0.15613035986926174
Logistic Regression,0.5441259134345138,0.9770373705538046,0.1555804991012501
Logistic Regression,0.5441259134345138,0.9774876181900045,0.15556924208750142
Logistic Regression,0.5458122540753232,0.9774876181900045,0.1551990574319639
Logistic Regression,0.5458122540753232,0.9783881134624043,0.15497886795949845
Logistic Regression,0.5474985947161327,0.9783881134624043,0.15475371383320738
Logistic Regression,0.5474985947161327,0.9788383610986042,0.15471987034565604
Logistic Regression,0.5480607082630692,0.9788383610986042,0.15457696937014784
Logistic Regression,0.5480607082630692,0.9797388563710041,0.15444330685512844
Logistic Regression,0.5508712759977515,0.9797388563710041,0.15290307217681104
Logistic Regression,0.5508712759977515,0.9801891040072039,0.1525988868032908
Logistic Regression,0.5570545250140528,0.9801891040072039,0.14980847498924726
Logistic Regression,0.5570545250140528,0.9806393516434039,0.149389463552637
Logistic Regression,0.5609893198426082,0.9806393516434039,0.1486621879414698
Logistic Regression,0.5609893198426082,0.9810895992796038,0.1483747844221223
Logistic Regression,0.5621135469364812,0.9810895992796038,0.14815162984553507
